"x" "y" "z" "w"
"1" 3.71615914179401 4.35859430804126 1.07098918749561 2.51799108533012
"2" 1.80177166492703 4.23096392903449 0.762042403352724 2.25164246417164
"3" 5.59958824194179 3.39463567638208 1.24020081609090 2.02291353335274
"4" 3.47095679856824 8.6181538170541 3.95265798614802 1.62771296771403
"5" 4.77810281340163 6.73547526816408 2.04173769696642 2.28674270209621
"6" 2.19870804693392 -0.167634892024989 -0.390012016470851 0.151756501370444
"7" 3.99981711084309 4.30711357530754 1.11361277319771 2.22180540261431
"8" 4.35386693093241 3.72816592936432 0.285321784533978 1.64951733228937
"9" 4.64526689017087 4.33525083908475 1.95216014806844 1.66443964578617
"10" 4.73053746113073 8.53961668904053 2.48258267231626 3.09477453157725
"11" 4.85703405780813 4.25962884278032 0.882555897196136 2.55445292307242
"12" 4.4671334362838 6.49401352277825 2.69681058957847 1.67749152644714
"13" 2.89075506837515 0.99030944237529 0.471005502599363 1.79997704572298
"14" 4.00508114411123 4.75894738147348 1.30989181323700 1.2144327844726
"15" 3.96224605079971 0.396714861355249 -1.53915012165057 3.69097478333875
"16" 4.68517890080485 3.86283762230358 0.992753513397864 0.977303527961027
"17" 3.99738164730798 4.02399716355438 0.926018615016754 2.05635654754990
"18" 2.98754584094988 1.90769610868351 0.473367852531716 1.52337574529288
"19" 5.08737934867865 5.54624174250119 2.11691109996103 1.88264704336824
"20" 3.66477820505441 0.495520580898041 -0.229567299961442 0.466570739055884
"21" 5.42877071290168 9.31412273715227 3.85924772363853 0.69235434130596
"22" 5.06673007029686 5.08995725228529 1.63171589009217 2.66320367303263
"23" 3.43296251518534 4.84530546883082 1.01749387811338 3.25471511976935
"24" 3.33821910912725 1.29681066517478 0.311715453408532 1.45690522888289
"25" 2.09258425928183 7.4324059508287 1.02831286525285 4.54165935065330
"26" 4.78182149806103 6.00591796286125 2.83335488442320 1.20953907403356
"27" 3.17202684946047 4.09667620927599 0.309602844902623 2.51585744996508
"28" 2.89662667932866 3.77026100506628 1.40038187664586 1.15416100299204
"29" 3.74425808243918 3.11011589647623 1.25089077731949 0.420096229429628
"30" 3.30082429267953 4.28279892315928 0.308920461480342 3.13797611537767
"31" 3.77111472705322 -0.333281464759203 -1.32610621534079 1.03467563118487
"32" 6.50449784408532 9.62702299840296 2.64388807126955 3.77225707542199
"33" 4.78836205434978 5.6884552532232 2.67069019919890 1.38516197333894
"34" 5.26928588136476 6.82045996412739 3.10304821850556 2.11395838517718
"35" 1.40170984937964 2.33135842492487 0.27782732998442 1.13178800684934
"36" 3.45141863539485 4.91610344923631 1.02207254305077 2.40052752188994
"37" 3.45904083199036 3.94243674358628 0.560620442027298 2.54383651238903
"38" 5.52704408656333 5.79471875035958 0.873790715625452 3.08737852835455
"39" 3.50048288630074 5.49176567727008 1.40842047961541 2.32370228227251
"40" 4.22683214482563 4.64988616688314 1.00054484452362 1.95445735590191
"41" 4.90344105545306 6.13228465857729 2.67910670895611 1.57849335743255
"42" 3.26010427288127 3.72677404824962 0.348548551885461 1.83465518535338
"43" 5.88224917587982 8.36204847515442 2.92505913795977 1.92381274415382
"44" 2.52584160380306 3.62936949228218 0.434481069622328 2.5962444112091
"45" 2.32949226153550 2.67738439605499 1.10585493075486 1.43061010729415
"46" 5.25692852620567 5.7469060504185 0.676543290909659 4.31130061886924
"47" 5.60632903108493 5.526662607574 2.20648624147668 1.59420981220359
"48" 5.25528059250889 7.3851116245984 2.71447419794343 1.38117144626565
"49" 5.57175242058546 7.43257769360245 2.11928886324584 2.58010055281712
"50" 3.13166940543143 4.02267632456091 0.827248997569688 1.68636610440100
"51" 2.79272990617766 2.34987369149135 0.4580795584047 0.876519947577343
"52" 4.33358520435947 5.50975604157359 2.06180329607940 1.48289691021962
"53" 4.06323596757271 2.14236738286912 0.775742805945906 1.60132011720349
"54" 6.16908296177931 6.13948953798166 1.60922579162012 2.64170672335582
"55" 3.55865736942734 5.96367702925387 2.23469940973811 2.09632262124416
"56" 3.30347885851099 3.48074748597388 0.231627864407479 3.39432006508046
"57" 3.23652603151115 5.41516341050605 1.58444147667232 1.58286697742352
"58" 5.45781314674749 3.5128055726941 0.66894771808425 2.97679620662714
"59" 4.82743734370987 5.13617194895009 -0.352306758321366 4.09075778655941
"60" 3.49676282118410 4.26792080841014 1.41116876856394 1.62289054353739
"61" 3.20825859712232 2.81333252112096 1.21104619479963 0.476715292818443
"62" 3.05179294501737 2.49853545950855 0.396342702112507 1.50109760386862
"63" 1.76861088873693 0.544329467177068 -0.249421175864747 0.832975349594501
"64" 2.46402538843773 2.99742645507623 0.425257725119555 0.248010402436813
"65" 4.42211857725293 5.60960379643082 1.08935448648767 2.88734136271184
"66" 4.33240933897987 1.77852479262544 0.277764002967348 2.32423962375351
"67" 2.44184836409334 5.56394515006863 1.92092295667519 1.45165349368943
"68" 5.50956987770163 3.94332286840887 0.803343391176112 2.03533955880233
"69" 4.47533585397713 2.12029709638666 0.415744464273855 0.817022189774753
"70" 2.02549128139095 1.38045384291211 -0.362902703567532 1.53426763997994
"71" 5.10627691558296 5.58616912901799 1.28691453330460 2.98843002370904
"72" 4.0715020968526 5.39919380311425 0.923386997030452 2.99853723039072
"73" 5.85663077336057 1.45263631326913 -0.0522398816445226 3.10527980169756
"74" 2.37288703359869 -0.744421768850365 0.0152261269900765 1.78290887657477
"75" 3.61757922383578 1.51987724376753 0.8356106124857 1.28162163708413
"76" 3.20938352307994 5.43654305953263 1.20856570836359 1.75298895161101
"77" 5.05023004158211 2.72000830970409 -0.141985283566515 3.18381145960192
"78" 4.96854071807257 3.38210820076257 0.426631489252915 1.53685450182864
"79" 3.41086683714577 0.392533963507112 -0.753596836554153 0.568206095191386
"80" 5.48391048747162 6.0868598330643 0.641518796401855 3.17035077088644
"81" 3.23915818091907 5.90238072618855 1.61228730938967 3.61145741027403
"82" 4.85810289620421 6.46825149025614 1.90804379282467 2.64601911049739
"83" 2.90780956549102 -1.42288675355749 -0.846857714199794 2.00515341433764
"84" 3.20797370847384 2.15882503659224 0.561788615584947 1.46035915983856
"85" 2.50302371398955 3.13137966589049 1.23343739401537 0.504179553173768
"86" 6.25905039599215 10.5532723133943 2.87292294299141 2.91828386957426
"87" 4.1874552192658 2.70760807043470 -0.506759652798596 2.40720741028235
"88" 3.46835416620872 4.41410318277622 2.55565162523181 0.281884999870111
"89" 3.77611080419632 2.83367755780077 1.00931194093442 2.01456075785022
"90" 2.97460058485861 0.237757682668300 0.0981617425430942 1.02342330791483
"91" 4.82500351637598 5.74625767107433 1.62914270275037 2.01231388470952
"92" 5.67119229798911 8.60631084227975 2.21325003202906 2.89476840490548
"93" 5.41379686350374 6.05080935878345 2.55297759667292 1.10628269149789
"94" 3.82412011530928 3.58042833240036 0.658449723516865 3.0663263384299
"95" 3.27868506500213 5.24390911153498 1.25949733112590 2.54152518521019
"96" 4.73205857401403 -1.7945349974743 -1.19642826628175 1.77687202562009
"97" 6.37525255895724 7.15469574143707 2.16780510492807 1.74282901075297
"98" 4.49755132113336 2.11341666279551 0.0449685257613103 1.92009480244844
"99" 2.07847385422831 0.142839933420625 -0.465712767616776 2.11202125672058
"100" 5.89134148175274 8.01709924462328 1.88241631421373 3.82112064662897
"101" 4.58186886090116 1.96542731789953 1.25449389458742 0.498206906373035
"102" 4.76977313461426 5.58811382924074 1.41991494766724 3.77506937910093
"103" 4.77831563348282 2.51035954044255 0.131508557725237 3.23632574654641
"104" 3.87387743053014 1.13322952367144 0.313629386127433 1.50659956836841
"105" 3.30387475222345 1.29305977509124 0.705648404986975 1.5986289431804
"106" 4.39197906133121 3.18038999359822 1.95513241338727 -1.25205095221716
"107" 4.11072988399857 6.76754556273664 2.20091662040098 2.5355911740985
"108" 3.28584821704357 4.36676006128382 0.460895852420813 1.55654725663711
"109" 2.1239618503298 1.86075828820579 1.21665279383634 -0.328931052859470
"110" 4.12929391921620 2.90543684164895 1.05548188904669 0.615424193310719
"111" 3.52655247753967 7.09446044264676 1.65593407762696 3.11951580723016
"112" 0.921768717628983 -1.06522146348455 -0.756060127676916 2.10602712994035
"113" 3.77902099433708 6.04873567351258 2.41409098180660 2.89710475274938
"114" 3.03131536316627 4.52485815716375 1.47492377177028 2.01773470476397
"115" 3.14033840526321 -0.440748697307085 -0.0755960407654279 1.00351638953114
"116" 2.09744427927502 0.422657617008812 -0.760603148649991 3.3029700600048
"117" 6.39836634467899 6.97764506103086 2.15191327304597 2.31517632613188
"118" 2.96262795690183 5.78209452134749 1.12988321123838 2.48064133864398
"119" 3.76497190544292 4.1838651860982 1.85749593353045 1.01963918490246
"120" 4.94882657893315 6.29805915615415 1.27253086838112 3.17650109886650
"121" 5.47930964678306 5.79748256487833 1.65252760973402 2.17112577859251
"122" 3.561246223037 5.19279426072442 2.39442916708943 1.56637657907321
"123" 3.4408071833244 11.5648887462683 3.4008214212791 3.90001970278897
"124" 1.45203889232146 0.070828816157821 0.202487761605934 1.27836799291702
"125" 6.50473364367457 4.53634798974954 1.47254353815733 1.85355082620640
"126" 5.18611478170405 4.18427754003417 0.962228591374997 1.89068385966457
"127" 3.89713838935102 1.96216586646635 -0.344022719043905 3.01712361493457
"128" 5.64978729128916 7.46722999673334 2.82372427183853 1.55327826943566
"129" 4.68120152151152 4.30044459670405 1.43246704438842 1.62241618356831
