"x" "y" "z" "w"
"1" 7.2998507208448 1.40146553115727 1.68999207340114 4.9791552348307
"2" 4.86603782956832 0.34992124764864 0.562040165768634 2.39671192337452
"3" 11.5847816294046 3.10402522602691 2.08630637312434 7.15171133711274
"4" 3.1182050735723 -0.0960508954564901 0.589711116540399 0.802231676041007
"5" 7.2884016397576 2.04100678929738 0.925239767361334 2.34950713276268
"6" 10.4776742161770 2.51886022032227 1.80466077719028 5.7335797719451
"7" 10.4177183239971 1.91046364841112 2.25985972892966 7.19838863269493
"8" 4.88195353670137 0.487648375067286 0.401340430315081 2.21408576151907
"9" -1.27418032399989 -0.487516470741431 -1.09177524902061 -3.89473783632953
"10" 6.60822621955893 1.26772047463427 1.38866054412842 4.00363797412538
"11" 5.87872266943961 1.19043086081099 1.16503934510607 3.50175251773892
"12" -0.198652108102670 -1.73876898725171 -0.60764315684205 -1.14702968699403
"13" 8.34047361327255 1.61101325300296 1.72384083479676 4.69140858340672
"14" 12.4924204521568 2.06554165764417 2.54017730569276 7.45648923522809
"15" 3.03474023276906 -0.138309215842256 -0.881357300020673 -1.41965808427928
"16" -0.347750344928249 -0.91554395043204 -0.223067067218422 -1.25615694910161
"17" 3.58446306496975 -0.522036663609563 1.42801769621240 4.26912341684118
"18" 3.26835328378160 -1.05558625756352 0.116348031687791 1.41056000695614
"19" 2.52073990122041 0.635349459940961 0.27894394545245 0.623964869885664
"20" 15.0326842236009 3.61033011945064 4.16822673714848 11.5526658531303
"21" 2.24071407565542 0.288224055733795 -0.157396938193899 -0.262450440699934
"22" 7.20484592877205 1.10654244802407 1.83562045101334 4.7444449019021
"23" 3.64555022208337 -0.415099198822502 0.0254076938382501 0.322789590485677
"24" 11.2170615390228 2.18957411276747 0.775825270284213 4.62815890147419
"25" 11.6198288047063 2.64655106512045 1.65660236929469 3.44987395436336
"26" 6.43414245505211 1.24840444151973 1.25613305674511 3.25058869998929
"27" 4.8812304835331 0.675538312832615 0.478251884551566 1.13282318358515
"28" 10.2984871017213 2.53530092927281 1.04486015097001 4.47640274709358
"29" 4.07557112191583 -0.348804873087700 -0.295071800556390 0.0239577209818862
"30" 4.92274841638395 1.09197682233957 0.0212615968865904 1.13846892655454
"31" 6.53842918611837 0.580728083508164 0.92651039261474 2.61753448602879
"32" 3.71400975592992 0.700555614112809 0.105391653088012 -0.571283350911636
"33" 8.30911293089133 1.80529288323346 1.98720164746260 4.4994650964474
"34" 0.210722838530869 -1.12081648465396 0.225873478763571 0.10136720095125
"35" 13.3995294444844 3.72960484823039 1.99980675771506 6.72758272448317
"36" 2.07902329054373 -0.83824655459773 -0.173720291202087 -1.05553036073916
"37" 0.402185267640998 -1.04883300137551 0.244060924992110 -0.634721352899517
"38" 1.43016416133573 -0.473028861944015 -1.03726060349113 -1.37386629871910
"39" 6.31438005534418 0.60170656127845 0.915887688271436 2.38793000422288
"40" 12.4609491319626 3.27012096029884 1.41663499629966 4.45269952839143
"41" 0.866569748353953 -1.05198177884089 -0.440303663086185 -1.35969328640480
"42" 1.23404649944997 0.235477021770978 -0.382819133102688 -2.16308672109524
"43" 7.15285322570495 2.5563922175522 1.64684943571512 3.84831656235455
"44" 3.70463031880799 0.367950338620024 0.435451717695974 0.751646334851407
"45" 4.66500907353071 -0.269095819298914 0.178253835002936 0.293009995640635
"46" 6.37306881570355 0.460078328726028 1.37392921799279 3.53324316676793
"47" 6.21254543129216 0.818564810219787 0.968224967475253 2.22816276519804
"48" 9.80757838863887 2.26833664128791 0.680385253215144 2.02101975222901
"49" 14.3863501536842 3.82331164489914 2.22390041417181 5.71736116972376
"50" 11.2502168400011 2.60429563507711 1.28176175605055 4.46807359740036
"51" 14.4018347357592 2.93893784499996 2.97766318017914 8.99257643960627
"52" 5.94713394410684 0.999022250842826 0.827235023856905 2.71975518322043
"53" 7.82116990186327 1.46137019528056 0.667040376118946 2.99770537439738
"54" 9.4569952527269 2.02245074107311 0.84692635556199 2.58173936018185
"55" 1.81456784087208 0.128934631896009 -1.02969478458173 -2.41539407626587
"56" 10.9489813644185 2.81375401420222 2.39069526020466 6.06660147626543
"57" 10.0753532361162 2.30912385756235 2.63902931459197 6.8841167860632
"58" 3.07155804900584 -0.333969543696834 -0.40532644593706 -0.347724135449640
"59" 4.57723113101306 0.148866843268805 0.47991036915058 1.23330003766704
"60" 3.41969475204572 0.904485866896146 -0.192236079451192 0.07926215214178
"61" -0.400025435420719 -2.26766350740212 0.267144792978259 1.48592597326447
"62" 3.88860233453671 0.343015442700772 0.748994319478595 0.920103914437484
"63" 0.78522701729363 -0.815838737567149 0.132925371723225 -0.111654812260693
"64" 12.9996117352486 3.22434779957452 1.74590134395365 7.32017406734594
"65" 3.44404283110758 -0.510745019133385 0.0143822884906487 1.47036408252098
"66" 3.42603908703814 -0.25821152751469 -0.0384006332001072 0.498816430552025
"67" 5.91688265345804 0.690211531498337 1.07428082343321 2.74830071053243
"68" 11.3539518101913 2.57561354054502 1.50448702634200 5.80781248585293
"69" 2.20251069121039 0.593711031901113 0.0901433085300781 0.37086559937979
"70" 3.80210767635195 0.536002952282739 -0.114731754740229 0.137677012509734
"71" -1.83221010347920 -2.04941601917632 -0.780198733631676 -3.89903374112577
"72" 3.42996284992957 -0.813533755332087 0.558201659461724 1.22464794288611
"73" 8.18802270028177 1.64422241747025 0.272857168901881 0.978784365920578
"74" 14.9737684976492 2.77265488577392 3.6182845408904 11.5284637551312
"75" 8.83126853331224 2.07982822510442 1.63781470720717 4.61592484261727
"76" 3.93499617059284 -0.199897315286917 1.22753933494753 4.69314272167441
"77" 9.54258410084977 2.02932089930046 1.43238760635037 3.79917852609793
"78" 6.93768366641142 1.37120663296199 0.728699522202207 3.55863139710209
"79" 11.2191406718026 2.71519106817797 1.14545334242562 1.70415870196261
"80" 8.31648073410634 2.32265994381778 0.9485242396378 2.91438025863169
"81" 1.74346627652389 -1.34017025062989 0.431260753768242 1.98188067664522
"82" 8.62167026164458 0.717508406732011 2.07462444601595 6.62971176314554
"83" 7.7151045320819 1.75485280514758 1.13565968640951 3.07639619041115
"84" 7.81090448739647 -0.00533192218105816 2.557184084763 8.24022054589614
"85" 9.7981626075881 1.78103791066411 2.18980960100561 6.24878130877845
"86" 9.2246850191404 1.58904727404098 1.87302147174128 4.27963509609372
"87" 4.42276104788496 0.411952163706776 0.678267202215241 1.19428051843642
"88" 13.6105082005640 2.431938213731 2.46700489760602 8.11822627534044
"89" 13.3008415084047 2.04053824368166 3.02483350358322 8.09183280577228
"90" 6.85775438112 0.824350969988484 1.37817346840668 4.33787779156072
"91" 9.75189311491373 0.873421488340891 2.42435314180345 7.1054370488511
"92" 2.44766160623149 -1.08320751686763 1.37263184572721 4.31747395759920
"93" 13.7301820062333 3.72953683859404 1.61829908208757 4.88403176537554
"94" 11.0709102071006 2.16642785273919 1.24621271031769 5.36741271078899
"95" 2.7742246244809 -0.592293852186178 -0.405034804070043 -1.57220391456739
"96" 6.26138790971511 1.17189146663400 1.12201415309994 3.56442549728483
"97" 5.43587139133689 0.680461953640562 0.657088680299376 0.881799378731898
"98" 2.53418435345646 -0.178847711924736 0.426885314338005 -1.54235284361215
"99" 2.92865937227085 1.18513260303912 0.224023662464738 -0.952460309840387
"100" 5.79955459823191 1.54606137345507 0.586037381760054 -0.118326168085048
"101" 2.71693448665274 -0.554743267729656 -0.184871379826584 0.360803523148095
"102" 8.08001571234179 2.16176130685455 1.27728815152069 3.13464799764527
"103" 5.54666636988158 0.623302117393332 1.19076601986415 2.6487154382856
"104" 3.81786331142652 0.773703201842632 0.110629065441098 -0.89293957568284
"105" 3.61795446459042 -0.354543035075681 -0.131036225917727 -1.10973394295213
"106" 9.61420016761108 2.06977076151271 1.94329195855347 5.81773183040586
"107" 3.40890673477279 -0.201281157108085 -0.149794023805019 0.873908049050741
"108" -1.22687594682099 -1.70937578672253 -0.592218061240731 -2.04944475074913
"109" 2.28155606159021 0.0434127376594046 0.187004730285491 -0.247870043163652
"110" 11.2473659343287 1.78006506135326 2.22802492970872 5.19911590938678
"111" 0.923060428240573 -0.3089724792068 -0.348358499554760 -0.752796732658821
