"x" "y" "z" "w"
"1" -1.84553086076621 2.48959556546889 1.45608401041641 1.89596837006195
"2" 1.13434742757236 6.243787014916 1.36712158114890 0.767023053928145
"3" 0.492702371913849 1.66956391372165 2.21008968253298 1.56395650981315
"4" 1.26256127541463 2.59734257583586 2.15456487666082 0.440436222267099
"5" -1.02851449859420 0.810152523485413 0.673742457437467 2.85977198278892
"6" -1.25042550532911 -1.19213913477238 0.551591802282632 3.37615958261916
"7" -1.07813216688278 2.18323525481633 1.10691705493606 0.780322320235741
"8" -1.50495771316641 -0.0119227548573804 0.524676084758678 2.95847900846497
"9" -2.49369405781501 -0.747467875965848 1.36642427377994 2.51113251487666
"10" -2.10982251013893 -0.926949482458585 1.51753354193507 5.24053538786573
"11" -0.501209182158911 0.893231759417874 -1.03577140660337 2.19816290627165
"12" -2.48086739529372 -0.0767088769802822 2.28200280205490 2.93523501205797
"13" -0.614888323651370 0.353390190041881 0.485940584907702 2.05028265399669
"14" 0.0299876342588915 0.297917903691804 0.885632305345368 1.97478554563737
"15" -2.25691331274496 1.91161016552579 -0.620220990651583 0.663755310392685
"16" -0.322201512161511 2.0586051510548 0.984865812367457 1.85489820456112
"17" -0.91707325923234 0.503166202133791 0.603292452004166 1.38588664457289
"18" -2.70564740566253 1.48754526877836 0.599042660224744 3.28376071914139
"19" -2.10538018160076 -1.43443124998005 1.41930116378129 2.98609040998021
"20" -1.28188387103493 0.262306958525984 0.458356869552603 2.31681750244139
"21" -3.27562684787174 -0.916517075690593 1.14950118040460 2.36284754627005
"22" 1.08267194831056 2.26898656439113 1.69228753328851 2.29924903722251
"23" 0.616469746214355 3.63461739528592 -0.113800205483776 1.60680172031361
"24" -2.01655329227189 0.0178177636416358 1.69364253061953 3.62574258081368
"25" 0.344131613802098 2.78363399729702 2.09005745036757 1.08457535654093
"26" 1.28904155176301 2.83593778509889 1.44174294848448 1.02306282836726
"27" 2.61484737955636 0.906549437151836 2.50357350727868 1.47099548260735
"28" -1.16750502656779 -1.62191898369222 1.95810900620753 3.53834025173505
"29" -0.925254675235946 1.89053651902068 1.7041380753558 1.79832477632168
"30" -1.50236819226084 0.964947148823047 2.21328935163078 3.3992293867771
"31" -1.12213766240085 1.44961160862194 0.906203518875119 1.80961656691426
"32" 0.0725869995780279 0.923753490346062 2.17349358287163 1.24619732001374
"33" -1.75265425620353 -1.83034264586750 0.0149077101150457 2.75243948917993
"34" -0.215886239613057 0.353974905759061 1.29082942329220 2.65768229439268
"35" -1.56559822809116 0.215073275151519 2.12467333814936 2.21719609164567
"36" -2.95149140991244 -1.09917829384376 0.133176080641218 3.42489669366481
"37" -1.36886528205455 2.27240429452005 0.541875343752206 1.01999813220386
